artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration
"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),0.571,0.827,-7.949,0.0195,0.366,0.166,0.62,142.034,146419
Bo Burnham,All Eyes On Me,0.424,0.352,-10.131,0.733,0.0394,0.0664,0.141,127.047,302951
DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),0.727,0.477,-4.053,0.000866,0.286,0.108,0.227,150.062,236524
StarBoi3,Dick (feat. Doja Cat),0.608,0.647,-6.831,0.13,0.42,0.0584,0.474,125.994,175238
Lorde,Solar Power,0.47,0.735,-9.405,0.266,0.1,0.32,0.897,87.971,192621
Billie Eilish,Your Power,0.284,0.632,-14.025,0.932,0.0801,0.233,0.208,129.642,245897
Shirin David,Lieben wir,0.669,0.871,-7.62,0.0113,0.329,0.0795,0.806,95.939,155363
CJ,Whoopty,0.648,0.719,-7.6,0.2,0.125,0.127,0.66,140.201,123263
Israel & Rodolffo,Batom de Cereja - Ao Vivo,0.908,0.606,-6.201,0.556,0.0565,0.19,0.798,171.966,140942
Miley Cyrus,Prisoner (feat. Dua Lipa),0.67,0.781,-3.912,0.0103,0.0452,0.0761,0.595,127.99,169333
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0.795,0.646,-3.293,0.0319,0.0976,0.267,0.796,89.99,210960
"Rauw Alejandro, Anuel AA",Reloj,0.537,0.823,-2.639,0.176,0.209,0.123,0.615,175.946,231595
sangiovanni,malibu,0.736,0.733,-5.123,0.028,0.111,0.131,0.669,147.897,166216
"Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40",0.524,0.783,-6.455,0.241,0.0554,0.271,0.839,117.496,164896
Arctic Monkeys,Do I Wanna Know?,0.532,0.548,-7.596,0.186,0.0323,0.217,0.405,85.03,272394
"Tyler, The Creator",LUMBERJACK,0.762,0.386,-6.341,0.122,0.564,0.527,0.433,170.691,138312
"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),0.586,0.62,-6.612,0.155,0.212,0.535,0.487,137.131,130980
"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),0.75,0.371,-5.382,0.601,0.402,0.482,0.729,173.456,155293
"Tyler, The Creator",CORSO,0.845,0.703,-4.851,0.169,0.337,0.122,0.745,97.672,146482
"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),0.652,0.468,-4.912,0.333,0.0722,0.55,0.39,140.223,588139
"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),0.635,0.467,-6.115,0.314,0.154,0.844,0.51,127.596,88625
"Tyler, The Creator",MASSA,0.855,0.685,-6.724,0.329,0.438,0.301,0.46,157.181,223719
"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),0.469,0.665,-7.778,0.565,0.13,0.219,0.142,115.852,229565
"Tyler, The Creator",MANIFESTO (feat. Domo Genesis),0.866,0.454,-5.348,0.121,0.391,0.167,0.518,92.463,175123
Doja Cat,Get Into It (Yuh),0.655,0.912,-6.029,0.315,0.162,0.0894,0.793,91.942,138293
"Tyler, The Creator",WILSHIRE,0.712,0.555,-7.446,0.0451,0.323,0.182,0.555,78.958,515865
"Tyler, The Creator",RISE! (feat. DAISY WORLD),0.814,0.766,-3.367,0.044,0.0733,0.195,0.481,108.07,203588
Doja Cat,Naked,0.862,0.733,-5.736,0.374,0.197,0.131,0.536,111.076,223560
Migos,Having Our Way (feat. Drake),0.538,0.927,-3.917,0.0312,0.116,0.0945,0.221,125.983,278191
Doja Cat,Payday (feat. Young Thug),0.707,0.619,-5.791,0.0366,0.0499,0.13,0.558,168.995,212947
Doja Cat,Been Like This,0.531,0.678,-5.029,0.126,0.0374,0.377,0.176,99.008,177373
"Fedez, Achille Lauro",MILLE (feat. Orietta Berti),0.764,0.527,-4.297,0.016,0.322,0.0273,0.829,184.339,175924
"J Balvin, Dua Lipa, Bad Bunny",UN DIA (ONE DAY) (Feat. Tainy),0.693,0.571,-8.234,0.00536,0.0545,0.173,0.393,168.169,232253
"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),0.481,0.767,-8.52,0.234,0.0803,0.269,0.761,150.076,171375
"Crissin, Totoy El Frio, Natan & Shander",Poblado,0.809,0.813,-5.382,0.102,0.0846,0.377,0.646,93.005,393280
Boza,Hecha Pa' Mi,0.756,0.725,-5.013,0.362,0.0572,0.103,0.828,100.07,186133
"Tate McRae, Khalid",working,0.435,0.783,-7.78,0.282,0.0588,0.0833,0.512,106.974,210220
Soso Maness,Petrouchka (feat. PLK),0.802,0.624,-4.818,0.0597,0.311,0.252,0.818,133.888,189933
J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),0.656,0.861,-7.867,0.104,0.425,0.0986,0.331,88.967,218210
J. Cole,m y . l i f e (with 21 Savage & Morray),0.587,0.597,-7.026,0.0622,0.137,0.214,0.0753,140.021,218802
XXXTENTACION,Jocelyn Flores,0.391,0.872,-9.144,0.469,0.242,0.297,0.437,134.021,119133
Polo G,No Return (with The Kid LAROI & Lil Durk),0.645,0.479,-7.336,0.135,0.302,0.0825,0.381,155.057,168729
Roddy Ricch,The Box,0.586,0.896,-6.687,0.104,0.0559,0.79,0.642,116.971,196653
Nathan Evans,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,0.893,0.722,-3.255,0.0441,0.0475,0.0673,0.439,119.932,116750
Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,0.922,0.641,-4.457,0.0291,0.0786,0.0862,0.847,146.078,258343
Justin Bieber,Anyone,0.538,0.686,-8.026,0.181,0.0345,0.113,0.584,115.884,190779
Machine Gun Kelly,my ex's best friend (with blackbear),0.675,0.731,-5.134,0.00473,0.0434,0.141,0.298,124.939,139461
Bruno Mars,Just the Way You Are,0.843,0.637,-5.413,0.0151,0.0432,0.0876,0.434,109.012,220733
Travis Scott,HIGHEST IN THE ROOM,0.427,0.598,-8.764,0.0546,0.0317,0.21,0.0605,76.469,175721
Dua Lipa,Break My Heart,0.729,0.73,-3.434,0.167,0.0884,0.349,0.467,113.011,221820
Drake,Laugh Now Cry Later (feat. Lil Durk),0.518,0.761,-8.871,0.244,0.134,0.107,0.522,133.976,261493
Martin Garrix,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,0.733,0.66,-4.619,0.248,0.0359,0.17,0.304,119.933,217000
"Rochy RD, Myke Towers, Nicki Nicole",Ella No Es Tuya - Remix,0.611,0.585,-4.132,0.39,0.288,0.649,0.962,97.041,218107
Linkin Park,In the End,0.864,0.556,-5.87,0.00958,0.0584,0.209,0.4,105.143,216880
J. Cole,No Role Modelz,0.521,0.692,-8.465,0.301,0.33,0.0565,0.463,100.45,292987
Travis Scott,SICKO MODE,0.73,0.834,-3.714,0.00513,0.222,0.124,0.446,155.008,312820
"The Chainsmokers, Coldplay",Something Just Like This,0.635,0.617,-6.769,0.0498,0.0317,0.164,0.446,103.019,247160
"Regard, Troye Sivan, Tate McRae",You,0.695,0.691,-5.6,0.0592,0.0367,0.0647,0.514,106.064,233386
Migos,Straightenin,0.629,0.847,-5.81,0.0318,0.102,0.152,0.109,135.976,255532
Polo G,GANG GANG (with Lil Wayne),0.563,0.752,-8.066,0.146,0.209,0.103,0.551,145.05,178776
Polo G,Black Hearted,0.563,0.506,-7.664,0.0326,0.411,0.0856,0.153,168.146,190509
Maroon 5,Lost,0.706,0.766,-6.553,0.223,0.16,0.064,0.766,142.989,172598
Migos,Avalanche,0.623,0.917,-8.231,0.0985,0.135,0.0833,0.687,126.063,206272
Ava Max,My Head & My Heart,0.934,0.614,-3.709,0.0697,0.07,0.121,0.436,116.001,174760
Migos,Malibu (feat. Polo G),0.719,0.831,-6.836,0.514,0.235,0.0675,0.859,155.038,248652
"Black Eyed Peas, Shakira",GIRL LIKE ME,0.485,0.965,-8.784,0.0206,0.191,0.0655,0.312,124.025,222523
Polo G,Clueless (with Pop Smoke & Fivio Foreign),0.712,0.734,-6.217,0.391,0.201,0.103,0.674,140.369,165405
Migos,Modern Day,0.629,0.87,-7.598,0.173,0.279,0.101,0.512,134.944,241790
Billie Eilish,Therefore I Am,0.34,0.889,-7.773,0.218,0.0697,0.055,0.716,94.009,174321
Bad Bunny,TE MUDASTE,0.637,0.811,-4.835,0.234,0.0591,0.118,0.471,92.025,130014
MC Kevin o Chris,Tipo Gin - Ao Vivo,0.668,0.75,-4.49,0.78,0.061,0.338,0.786,94.998,159147
Coldplay,Higher Power,0.828,0.507,-6.023,0.00711,0.0449,0.261,0.489,178.032,211295
Lil Nas X,SUN GOES DOWN,0.636,0.551,-6.798,0.0837,0.054,0.112,0.148,174.065,168276
Polo G,Painting Pictures,0.466,0.522,-8.05,0.331,0.458,0.11,0.459,78.43,137692
Lady Gaga,Rain On Me (with Ariana Grande),0.855,0.672,-3.764,0.021,0.0397,0.323,0.646,123.056,182200
"Lil Baby, Lil Durk",Hats Off (feat. Travis Scott),0.65,0.596,-5.167,0.138,0.337,0.14,0.188,133.997,257428
John Mayer,Last Train Home,0.831,0.591,-6.612,0.235,0.0355,0.0571,0.678,93.007,187307
"Lil Baby, Lil Durk",Voice of the Heroes,0.65,0.596,-5.167,0.138,0.337,0.14,0.188,133.997,257428
"TOMORROW X TOGETHER, Seori",0X1=LOVESONG (I Know I Love you),0.836,0.584,-4.925,0.0558,0.079,0.0663,0.484,104.973,202204
J. Cole,a m a r i,0.713,0.725,-6.173,0.127,0.187,0.617,0.207,65.988,148421
Lil Tecca,NEVER LEFT,0.659,0.807,-6.92,0.0224,0.332,0.309,0.438,82.465,168727
"Young Stoner Life, Young Thug, Gunna",Solid (feat. Drake),0.485,0.887,-9.358,0.0392,0.2,0.141,0.328,125.987,215693
"Manuel Turizo, Rauw Alejandro, Myke Towers",La Nota,0.632,0.736,-4.939,0.18,0.0648,0.349,0.503,92.03,216107
Harry Styles,Golden,0.838,0.448,-5.257,0.21,0.0557,0.131,0.254,139.863,208907
Måneskin,CORALINE,0.678,0.363,-4.939,0.0299,0.0995,0.324,0.321,162.124,300413
KAROL G,BICHOTA,0.666,0.863,-4.158,0.212,0.152,0.103,0.838,163.908,178947
Ashnikko,Slumber Party (feat. Princess Nokia),0.398,0.964,-8.981,0.00151,0.0795,0.101,0.563,105.012,178405
Eminem,Killer (feat. Jack Harlow & Cordae) - Remix,0.73,0.924,-6.125,0.0525,0.274,0.113,0.848,99.01,236666
"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),0.789,0.81,-4.032,0.0254,0.0498,0.104,0.432,129.988,150462
Juice WRLD,All Girls Are The Same,0.529,0.671,-7.226,0.0769,0.307,0.0856,0.203,161.989,165820
Juice WRLD,734,0.545,0.663,-3.93,0.123,0.036,0.106,0.344,78.452,196147
BTS,Boy With Luv (feat. Halsey),0.862,0.645,-4.757,0.0923,0.0965,0.192,0.798,119.991,229773
"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,0.725,0.747,-2.564,0.551,0.363,0.0626,0.904,129.96,125558
Eminem,Godzilla (feat. Juice WRLD),0.745,0.808,-5.26,0.145,0.342,0.292,0.829,165.995,210800
Lil Mosey,Blueberry Faygo,0.554,0.774,-7.909,0.207,0.0383,0.132,0.349,99.034,162547
"Gotye, Kimbra",Somebody That I Used To Know,0.495,0.864,-7.036,0.591,0.037,0.0992,0.72,129.062,244973
Justin Bieber,Holy (feat. Chance The Rapper),0.704,0.673,-8.056,0.196,0.36,0.0898,0.372,86.919,212093
"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,0.62,0.852,-5.79,0.359,0.227,0.101,0.744,92.464,155676
J. Cole,i n t e r l u d e,0.574,0.77,-5.525,0.0617,0.106,0.104,0.104,98.962,133022
BTS,Butter (Instrumental),0.387,0.429,-7.486,0.000178,0.0753,0.142,0.41,109.893,162147
BTS,Film out,0.709,0.499,-6.404,0.296,0.134,0.331,0.314,164.032,214621
Barbara Pravi,Voilà,0.337,0.447,-8.665,0.773,0.0631,0.298,0.603,135.379,176816
Twenty One Pilots,Shy Away,0.856,0.588,-5.242,0.000818,0.0316,0.238,0.635,96.966,175044
Twenty One Pilots,Saturday,0.89,0.687,-5.99,0.00396,0.0344,0.0436,0.854,113.06,172232
J. Cole,9 5 . s o u t h,0.793,0.713,-5.277,0.271,0.397,0.727,0.203,71.724,196946
Nicki Minaj,Seeing Green (with Drake & Lil Wayne),0.867,0.573,-2.876,0.0853,0.168,0.38,0.231,74.861,339506
Blind Channel,Dark Side,0.955,0.571,-3.795,0.00254,0.105,0.274,0.437,98.01,177790
Go_A,SHUM,0.737,0.527,-5.34,0.05,0.0642,0.105,0.499,116.431,172675
ITZY,In the morning,0.814,0.847,-4.668,0.0825,0.152,0.0948,0.711,140.057,172359
J. Cole,l e t . g o . m y . h a n d (with Bas & 6LACK),0.625,0.583,-8.011,0.506,0.277,0.196,0.516,89.812,266291
Drake,What’s Next,0.594,0.781,-6.959,0.0136,0.0485,0.162,0.0628,129.895,178154
"Joyner Lucas, Lil Baby",Ramen & OJ,0.571,0.597,-6.205,0.492,0.293,0.093,0.165,106.196,218448
Beach Bunny,Cloud 9,0.929,0.637,-3.593,0.00167,0.0491,0.344,0.902,80.974,147351
Gjon's Tears,Tout l'univers,0.365,0.534,-9.187,0.81,0.033,0.158,0.237,123.466,183707
Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),0.639,0.808,-7.266,0.0802,0.279,0.15,0.395,118.0,144349
Dream,Mask,0.749,0.636,-4.197,0.195,0.0631,0.107,0.653,117.904,174936
Daði Freyr,10 Years,0.621,0.798,-6.916,0.0141,0.0391,0.0926,0.443,123.038,166000
Twenty One Pilots,Choker,0.664,0.7,-8.211,0.306,0.0394,0.249,0.585,142.009,223066
J. Cole,a p p l y i n g . p r e s s u r e,0.759,0.699,-5.302,0.0814,0.311,0.312,0.404,83.092,177337
J. Cole,1 0 0 . m i l ‘ (with Bas),0.647,0.711,-5.667,0.334,0.0822,0.312,0.227,125.092,163302
J. Cole,p u n c h i n ‘ . t h e . c l o c k,0.74,0.769,-6.579,0.197,0.378,0.171,0.692,94.104,112579
J. Cole,t h e . c l i m b . b a c k,0.632,0.618,-6.973,0.0526,0.346,0.353,0.319,81.446,306257
J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),0.703,0.563,-5.756,0.126,0.0702,0.213,0.294,94.983,238972
J. Cole,c l o s e,0.587,0.597,-7.026,0.0622,0.137,0.214,0.0753,140.021,218802
The Kid LAROI,WITHOUT YOU (with Miley Cyrus),0.469,0.655,-6.257,0.173,0.0292,0.0956,0.467,92.56,161385
"Bizarrap, Snow Tha Product","Snow Tha Product: Bzrp Music Sessions, Vol. 39",0.748,0.83,-5.362,0.354,0.162,0.0992,0.523,133.028,177443
"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",Travesuras - Remix,0.788,0.739,-5.198,0.0513,0.0731,0.282,0.473,175.996,324426
MARINA,Bubblegum Bitch,0.856,0.495,-5.123,0.000219,0.0311,0.103,0.609,158.024,154667
Harry Styles,Falling,0.267,0.567,-6.502,0.839,0.0299,0.089,0.0592,110.011,240133
Myke Towers,Explícito,0.83,0.828,-3.371,0.348,0.047,0.0613,0.422,95.007,195066
"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",No Te Enamores - Remix,0.837,0.824,-4.603,0.573,0.107,0.271,0.58,100.021,289933
Daddy Yankee,PROBLEMA,0.8,0.773,-3.17,0.0613,0.0987,0.0327,0.842,89.988,184507
Justin Bieber,Lonely (with benny blanco),0.239,0.631,-7.071,0.864,0.0398,0.116,0.0927,79.859,149297
Gym Class Heroes,Cupid's Chokehold / Breakfast in America,0.744,0.72,-6.938,0.237,0.12,0.255,0.619,78.953,243773
JP Saxe,If the World Was Ending - feat. Julia Michaels,0.473,0.464,-10.086,0.866,0.129,0.109,0.604,75.801,208687
DJ Khaled,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",0.721,0.757,-2.906,0.00196,0.0691,0.647,0.364,124.036,165366
"Russ Millions, Tion Wayne",Body,0.674,0.883,-8.043,0.21,0.357,0.0678,0.73,141.02,278085
Billie Eilish,everything i wanted,0.225,0.704,-14.454,0.901,0.0994,0.106,0.243,120.006,245426
Don Toliver,What You Need,0.655,0.664,-7.327,0.059,0.0461,0.17,0.13,129.987,217609
"Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol.38",0.819,0.553,-3.083,0.368,0.257,0.0915,0.761,87.913,192348
Lil Nas X,HOLIDAY,0.511,0.81,-6.924,0.12,0.164,0.0832,0.837,151.947,154998
Pink Sweat$,At My Worst,0.415,0.813,-5.926,0.777,0.0349,0.131,0.667,91.921,170345
Future,Life Is Good (feat. Drake),0.609,0.676,-5.831,0.0706,0.481,0.152,0.508,142.037,237735
"187 Strassenbande, Bonez MC, Frauenarzt",Extasy,0.739,0.863,-5.879,0.0289,0.153,0.0931,0.547,129.964,174021
Juice WRLD,Wishing Well,0.613,0.65,-6.13,0.00336,0.128,0.267,0.0804,149.972,194621
"Nicky Jam, Romeo Santos",Fan de Tus Fotos,0.689,0.728,-5.718,0.293,0.0725,0.109,0.431,170.089,197647
Raí Saia Rodada,Tapão Na Raba,0.796,0.808,-3.169,0.462,0.0305,0.155,0.799,128.048,175047
"Camilo, Evaluna Montaner",Machu Picchu,0.789,0.788,-2.39,0.397,0.124,0.226,0.867,167.897,179005
Juice WRLD,Come & Go (with Marshmello),0.814,0.625,-5.181,0.0172,0.0657,0.158,0.535,144.991,205485
Juice WRLD,Robbery,0.692,0.685,-5.122,0.328,0.0457,0.153,0.578,159.966,240051
Jorge & Mateus,Paradigmas,0.789,0.686,-4.103,0.322,0.126,0.4,0.822,157.932,157355
ElyOtto,SugarCrash!,0.734,0.748,-6.499,0.524,0.124,0.0975,0.368,97.753,80081
Baby Keem,durag activity (with Travis Scott),0.701,0.89,-5.712,0.00306,0.342,0.0895,0.505,80.462,225020
Machine Gun Kelly,love race (feat. Kellin Quinn),0.848,0.517,-4.054,0.00581,0.0521,0.214,0.429,95.906,188779
DJ Khaled,POPSTAR (feat. Drake),0.56,0.8,-4.818,0.057,0.261,0.134,0.45,163.071,200221
DJ Khaled,LET IT GO (feat. Justin Bieber & 21 Savage),0.444,0.877,-7.547,0.24,0.172,0.169,0.658,129.06,165527
Anitta,Girl From Rio,0.604,0.732,-7.472,0.0112,0.0443,0.219,0.732,139.982,195429
ROSÉ,On The Ground,0.607,0.311,-6.578,0.0174,0.11,0.131,0.286,188.7,168086
Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),0.817,0.66,-6.269,0.162,0.0521,0.0667,0.714,135.942,277592
Billie Eilish,when the party's over,0.103,0.484,-14.075,0.979,0.0627,0.0895,0.194,124.011,199931
"J Balvin, Khalid",Otra Noche Sin Ti,0.548,0.503,-7.564,0.0751,0.164,0.145,0.441,94.036,228920
Demi Lovato,Met Him Last Night (feat. Ariana Grande),0.512,0.538,-4.548,0.22,0.0262,0.101,0.12,144.978,204632
Pooh Shiesty,Back In Blood (feat. Lil Durk),0.538,0.759,-8.256,0.151,0.384,0.126,0.831,146.933,184490
Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),0.575,0.88,-6.091,0.415,0.163,0.109,0.671,120.031,232048
"Wisin, Myke Towers, Los Legendarios",Mi Niña,0.821,0.823,-3.402,0.31,0.166,0.143,0.791,99.999,213314
Justin Bieber,As I Am (feat. Khalid),0.543,0.595,-8.149,0.127,0.038,0.0975,0.109,99.928,174406
H.E.R.,Come Through (feat. Chris Brown),0.422,0.615,-8.019,0.604,0.0504,0.112,0.185,135.859,214094
HVME,Goosebumps,0.593,0.841,-7.846,0.418,0.0379,0.124,0.808,124.917,162803
Ritt Momney,Put Your Records On,0.491,0.399,-10.778,0.0563,0.0538,0.11,0.151,91.066,210463
"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,0.509,0.443,-5.995,0.615,0.0536,0.472,0.69,160.984,196380
James Arthur,Train Wreck,0.485,0.311,-5.726,0.701,0.0365,0.0726,0.225,77.355,208827
Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),0.383,0.652,-7.076,0.0676,0.0516,0.0828,0.549,145.765,178994
The Weeknd,In Your Eyes,0.719,0.667,-5.371,0.00285,0.0346,0.0736,0.717,100.021,237520
XXXTENTACION,SAD!,0.613,0.74,-4.88,0.258,0.145,0.123,0.473,75.023,166606
Mimi Webb,Good Without,0.576,0.616,-5.495,0.0723,0.0532,0.375,0.269,89.962,182121
blackbear,hot girl bummer,0.559,0.782,-7.106,0.125,0.0767,0.385,0.685,129.992,188344
Bruno Mars,When I Was Your Man,0.28,0.612,-8.648,0.932,0.0434,0.088,0.387,72.795,213827
"KAROL G, Anuel AA, J Balvin",LOCATION,0.758,0.772,-3.891,0.0433,0.0482,0.295,0.654,115.977,265240
Twenty One Pilots,Stressed Out,0.637,0.734,-5.677,0.0462,0.141,0.0602,0.648,169.977,202333
"Young Stoner Life, Young Thug, Gunna",Ski,0.621,0.953,-7.638,0.017,0.221,0.0398,0.883,123.016,152333
"Young Stoner Life, Young Thug, Gunna",Diamonds Dancing (feat. Travis Scott),0.703,0.851,-7.351,0.00949,0.303,0.0895,0.596,74.017,242600
Taylor Swift,Love Story (Taylor’s Version),0.792,0.627,-4.311,0.13,0.031,0.0845,0.415,119.054,235767
"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",0.763,0.758,-8.754,0.23,0.0768,0.0703,0.854,163.946,155210
Os Barões Da Pisadinha,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,0.932,0.593,-2.324,0.302,0.0526,0.133,0.913,171.977,147876
Taylor Swift,willow,0.574,0.392,-9.195,0.833,0.17,0.145,0.529,81.112,214707
Arctic Monkeys,Why'd You Only Call Me When You're High?,0.631,0.691,-6.478,0.0483,0.0368,0.104,0.8,92.004,161124
Ed Sheeran,Afterglow,0.324,0.641,-5.851,0.698,0.0299,0.328,0.273,110.184,185487
"J Balvin, Bad Bunny",LA CANCIÓN,0.646,0.754,-5.795,0.152,0.317,0.108,0.429,176.089,242573
Taylor Swift,You Belong With Me (Taylor’s Version),0.773,0.632,-4.856,0.0623,0.0346,0.0885,0.474,130.033,231124
Taylor Swift,Fearless (Taylor’s Version),0.741,0.569,-4.963,0.0122,0.0282,0.333,0.43,100.118,241592
DMX,X Gon' Give It To Ya,0.899,0.761,-3.09,0.0135,0.183,0.0719,0.673,95.027,217587
Taylor Swift,Fifteen (Taylor’s Version),0.646,0.559,-4.61,0.116,0.0272,0.32,0.289,95.466,294419
Taylor Swift,The Way I Loved You (Taylor’s Version),0.732,0.402,-4.665,0.0033,0.0484,0.108,0.472,161.032,243137
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),0.496,0.589,-7.606,0.818,0.0377,0.101,0.44,142.731,220839
Taylor Swift,Hey Stephen (Taylor’s Version),0.571,0.788,-6.135,0.106,0.0296,0.0934,0.797,115.99,254255
Taylor Swift,White Horse (Taylor’s Version),0.517,0.423,-7.377,0.369,0.0486,0.177,0.366,185.262,234516
Taylor Swift,Forever & Always (Taylor’s Version),0.821,0.598,-4.433,0.0231,0.0447,0.143,0.673,128.03,225328
Taylor Swift,Breathe (feat. Colbie Caillat) (Taylor’s Version),0.626,0.506,-6.066,0.156,0.0287,0.228,0.321,148.035,263377
DMX,Ruff Ryders' Anthem,0.577,0.88,-8.093,0.0564,0.302,0.201,0.74,90.991,214440
Taylor Swift,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),0.608,0.588,-7.062,0.225,0.0365,0.092,0.508,90.201,189496
Taylor Swift,Tell Me Why (Taylor’s Version),0.909,0.578,-3.669,0.0222,0.0628,0.333,0.541,100.023,200576
Taylor Swift,You’re Not Sorry (Taylor’s Version),0.444,0.506,-4.99,0.0538,0.0285,0.123,0.241,133.873,261843
"Sebastian Yatra, Guaynaa",Chica Ideal,0.891,0.574,-3.665,0.0847,0.157,0.16,0.707,100.978,183240
"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",Relación - Remix,0.771,0.793,-3.417,0.0337,0.0959,0.284,0.835,171.943,247308
Taylor Swift,Don’t You (Taylor’s Version) (From The Vault),0.473,0.563,-11.548,0.514,0.0503,0.109,0.405,101.934,208609
Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),0.373,0.609,-8.819,0.849,0.0263,0.0779,0.13,106.007,244237
"KHEA, Duki",WACHA,0.634,0.737,-4.25,0.345,0.0424,0.111,0.528,94.927,206360
Demi Lovato,Dancing With The Devil,0.64,0.413,-5.811,0.273,0.0427,0.11,0.149,75.245,243992
ROSÉ,Gone,0.377,0.647,-6.003,0.594,0.0375,0.0768,0.653,79.936,207164
"Sam Fischer, Demi Lovato",What Other People Say,0.472,0.652,-8.084,0.158,0.0399,0.121,0.24,126.904,194890
Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),0.647,0.905,-5.065,0.0187,0.107,0.282,0.367,130.97,190534
"Kevin Roldan, Bryant Myers, Lyanno",Hasta Abajo,0.671,0.714,-5.119,0.289,0.362,0.325,0.641,169.732,229827
Jason Derulo,Take You Dancing,0.711,0.789,-4.248,0.0332,0.041,0.0876,0.753,112.985,190306
Justin Bieber,Unstable (feat. The Kid LAROI),0.333,0.495,-10.109,0.737,0.0288,0.112,0.37,99.757,158324
Ariana Grande,Stuck with U (with Justin Bieber),0.45,0.597,-6.658,0.223,0.0418,0.382,0.537,178.765,228482
Mother Mother,Hayloft,0.922,0.527,-2.666,0.00475,0.0728,0.422,0.49,95.975,181680
DJ Ivis,Esquema Preferido (feat. Tarcísio do Acordeon),0.823,0.676,-4.386,0.242,0.102,0.0773,0.907,160.013,190680
"Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK",Además de Mí - Remix,0.613,0.397,-5.077,0.0396,0.0549,0.192,0.405,78.4,330040
"Maroon 5, Wiz Khalifa",Payphone,0.756,0.739,-4.828,0.0136,0.0394,0.37,0.523,110.028,231387
Justin Bieber,Ghost,0.741,0.601,-5.569,0.185,0.0478,0.415,0.441,153.96,153190
Justin Bieber,Off My Face,0.228,0.509,-8.68,0.92,0.0332,0.104,0.586,90.674,156468
Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0.723,0.904,-5.224,0.0631,0.26,0.185,0.835,145.013,227478
a-ha,Take on Me,0.902,0.573,-7.638,0.018,0.054,0.0928,0.876,84.412,225280
"Camilo, El Alfa",BEBÉ,0.72,0.862,-4.048,0.487,0.0379,0.0604,0.965,129.972,198707
Rod Wave,Richer (feat. Polo G), , , , , , , , , 
J Balvin,Tu Veneno,0.659,0.664,-4.232,0.0625,0.0873,0.0874,0.797,175.826,157320
Justin Bieber,Deserve You,0.633,0.677,-7.831,0.0314,0.0771,0.112,0.409,89.934,187239
Justin Bieber,2 Much,0.444,0.583,-8.601,0.593,0.0456,0.353,0.167,119.59,152796
"KAROL G, Nicki Minaj",Tusa,0.715,0.803,-3.28,0.295,0.298,0.0574,0.574,101.085,200960
"Ozuna, J Balvin, Chencho Corleone",Una Locura,0.761,0.714,-4.596,0.139,0.0427,0.241,0.906,168.022,230693
Justin Bieber,Loved By You (feat. Burna Boy),0.724,0.79,-6.972,0.0696,0.0852,0.113,0.642,101.04,159250
Zoe Wees,Girls Like Us,0.648,0.444,-4.955,0.288,0.0476,0.059,0.171,125.706,189000
Drake,Lemon Pepper Freestyle (feat. Rick Ross),0.637,0.77,-5.53,0.103,0.345,0.171,0.431,94.966,383037
