artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration
Crazy Frog,Axel F,0.907,0.86,-3.321,0.279,0.0407,0.0648,0.786,138.045,168.88
Vico C,Lo Grande Que Es Perdonar,0.842,0.629,-3.183,0.178,0.231,0.385,0.505,167.809,281.81
Nickelback,Photograph,0.876,0.515,-3.756,0.000932,0.0292,0.136,0.385,145.916,258.92
Binomio de Oro de América,Olvídala,0.734,0.533,-5.281,0.148,0.0369,0.221,0.61,132.216,304.12
Sharon Jones & The Dap-Kings,How Long Do I Have to Wait for You?,0.909,0.674,-3.369,0.469,0.0464,0.105,0.969,103.942,243.76
Michael Bublé,Feeling Good,0.548,0.535,-6.51,0.533,0.037,0.123,0.477,115.144,237.33
Black Eyed Peas,My Humps,0.682,0.801,-5.919,0.111,0.225,0.109,0.586,123.95,326.96
Backstreet Boys,Incomplete,0.589,0.437,-4.834,0.231,0.0331,0.0768,0.165,133.631,239.59
Melendi,Caminando por la vida,0.958,0.695,-3.778,0.0148,0.0827,0.154,0.711,108.054,211.68
Mary J. Blige,One,0.874,0.344,-3.161,0.0841,0.0777,0.129,0.269,185.888,260.47
Eminem,When I'm Gone,0.745,0.608,-5.496,0.0551,0.365,0.27,0.725,150.068,281.12
Gwen Stefani,Rich Girl,0.754,0.856,-2.728,0.0294,0.0416,0.206,0.722,98.018,236.21
Various Artists,"World, Hold On",0.941,0.734,-2.549,0.0548,0.0965,0.187,0.624,127.002,200.4
The Chemical Brothers,Galvanize,0.714,0.745,-3.681,0.0141,0.0751,0.363,0.365,104.003,393.81
Michael Bublé,Home,0.37,0.608,-9.207,0.844,0.0306,0.112,0.349,127.631,225.91
Bon Jovi,Have A Nice Day,0.899,0.5,-4.066,4.84e-05,0.0736,0.0794,0.566,130.06,229.11
Wolfmother,Woman,0.952,0.219,-3.621,5.1e-05,0.176,0.157,0.172,112.886,176.31
Bullet For My Valentine,Tears Don't Fall,0.927,0.213,-3.378,0.000729,0.14,0.081,0.28,162.109,348.39
Franz Ferdinand,Do You Want To,0.944,0.412,-2.896,0.0724,0.0448,0.801,0.79,123.091,215.0
Carlos Baute,Te regalo,0.699,0.713,-6.426,0.533,0.0376,0.112,0.753,100.079,169.72
Madonna,Sorry,0.877,0.589,-6.229,0.00121,0.046,0.169,0.443,132.971,281.88
Cascada,Everytime We Touch,0.976,0.633,-5.362,0.00281,0.0519,0.382,0.493,142.027,197.12
El Canto Del Loco,Besos,0.909,0.576,-3.306,0.00679,0.0523,0.134,0.544,104.971,145.83
Bloc Party,Banquet,0.892,0.578,-7.952,0.000139,0.0441,0.215,0.892,150.253,196.61
Papa Roach,Scars,0.929,0.455,-3.295,0.0875,0.0494,0.226,0.484,89.782,208.2
Cat Power,The Greatest,0.363,0.506,-9.678,0.736,0.0258,0.0928,0.352,107.452,202.56
Editors,Munich,0.872,0.173,-4.39,0.00052,0.0533,0.324,0.39,149.361,226.43
Mägo de Oz,Hoy toca ser feliz,0.806,0.569,-4.861,0.0259,0.0292,0.273,0.737,105.082,259.95
LCD Soundsystem,Daft Punk Is Playing at My House,0.914,0.92,-4.555,0.0222,0.0444,0.114,0.974,135.923,314.56
El Canto Del Loco,Volvera,0.892,0.568,-3.091,0.0111,0.0464,0.379,0.783,126.02,229.75
Amaral,El universo sobre mí,0.837,0.391,-4.078,0.135,0.0404,0.106,0.434,185.992,249.68
Estopa,Vacaciones,0.803,0.738,-9.14,0.509,0.0483,0.163,0.968,98.016,192.39
Depeche Mode,Precious,0.837,0.568,-6.138,0.09,0.0266,0.0994,0.853,104.988,245.87
Melendi,Con sólo una sonrisa,0.757,0.709,-3.942,0.27,0.0343,0.194,0.449,127.988,229.96
Hot Chip,Over And Over,0.794,0.774,-4.446,0.00824,0.0358,0.08,0.724,120.002,347.88
Il Divo,Hasta mi final,0.305,0.379,-7.974,0.453,0.0307,0.108,0.106,131.705,216.27
La Fuga,Buscando en la basura,0.857,0.557,-3.809,0.00531,0.0489,0.115,0.647,95.025,208.84
Bob Sinclar,Love Generation,0.8,0.72,-5.045,0.18,0.0819,0.115,0.519,128.098,532.84
Jennifer Lopez,Get Right,0.759,0.741,-5.096,0.0218,0.12,0.628,0.362,97.084,225.53
Black Eyed Peas,Don't Phunk With My Heart,0.929,0.689,-2.76,0.00933,0.0608,0.548,0.609,130.899,239.77
Amaral,Días de verano,0.842,0.487,-2.509,0.418,0.0332,0.101,0.425,139.781,208.24
Il Divo,I Believe in You (Je crois en toi),0.522,0.165,-5.517,0.645,0.0325,0.119,0.0571,179.276,240.29
Within Temptation,Stand My Ground,0.866,0.271,-4.072,0.0489,0.0578,0.116,0.127,175.665,267.99
El Canto Del Loco,Tal Como Eres,0.724,0.468,-3.326,0.0205,0.0328,0.339,0.336,178.939,253.27
El Sueño de Morfeo,Nunca volverá,0.88,0.391,-3.172,0.00261,0.0488,0.0742,0.55,183.901,194.99
Los Delinquentes,La primavera trompetera,0.81,0.772,-5.199,0.269,0.0522,0.64,0.92,114.077,252.68
Pereza,Todo,0.741,0.579,-4.091,0.154,0.0455,0.179,0.538,168.02,260.73
Estopa,Malabares,0.888,0.498,-7.424,0.0631,0.0428,0.429,0.841,105.917,205.71
Mariah Carey,It's Like That,0.633,0.8,-4.875,0.0901,0.0514,0.0315,0.836,95.953,203.36
El Barrio,Querida Enemiga,0.898,0.615,-3.575,0.328,0.284,0.113,0.245,78.861,228.0
Hector & Tito,"Baila Morena (with Don Omar, Luny Tunes, Noriega) - Reggaeton Remix 2005",0.794,0.814,-5.204,0.198,0.0716,0.0744,0.679,93.94,187.04
El Sueño de Morfeo,Esta soy yo,0.821,0.654,-4.163,0.187,0.0352,0.485,0.554,112.058,259.25
Coti,Nada Fue Un Error - Live In Spain / 2005,0.953,0.614,-2.046,0.0408,0.0986,0.934,0.535,138.509,225.69
Pereza,Que Alegria Mas Tonta,0.911,0.628,-3.177,0.0428,0.0344,0.309,0.713,128.861,181.68
Richard Hawley,The Ocean,0.422,0.213,-9.284,0.0703,0.0294,0.092,0.174,142.366,336.56
Devendra Banhart,Santa Maria De Feira,0.377,0.54,-12.239,0.925,0.0333,0.167,0.714,106.898,275.49
K-Narias,No Te Vistas Que No Vas,0.774,0.805,-5.268,0.103,0.0365,0.147,0.884,95.052,196.05
La Fuga,Heroína,0.865,0.574,-4.516,0.0221,0.0364,0.383,0.819,96.038,259.43
Algiva,Pirata de Bokita,0.728,0.77,-3.992,0.662,0.0438,0.337,0.619,140.976,244.57
Black Eyed Peas,Don't Lie,0.785,0.662,-5.299,0.166,0.186,0.0784,0.602,89.882,219.0
Elbicho,Parque Triana,0.812,0.539,-5.491,0.106,0.0417,0.131,0.626,160.021,238.28
Los Delinquentes,Después (con Gualberto y Bebe),0.8,0.576,-8.184,0.012,0.0477,0.101,0.82,165.135,287.15
La Fuga,Baja por diversión (feat. El Drogas),0.856,0.456,-3.473,0.0814,0.0426,0.373,0.431,171.915,218.08
SFDK,El Niño Güei,0.508,0.873,-5.564,0.0799,0.317,0.0609,0.694,89.956,289.2
El Arrebato,Himno oficial del centenario del Sevilla F.C.,0.802,0.365,-3.654,0.247,0.135,0.122,0.574,183.798,232.13
Nelly Furtado,Promiscuous,0.97,0.808,-6.098,0.0569,0.0506,0.154,0.868,114.328,242.29
Snow Patrol,Chasing Cars,0.595,0.56,-4.53,0.199,0.0274,0.132,0.144,104.011,267.96
Fito y Fitipaldis,Por la boca vive el pez,0.892,0.641,-2.812,0.255,0.0303,0.221,0.841,151.229,269.37
Pignoise,Te entiendo,0.803,0.723,-3.572,0.0102,0.0296,0.0978,0.629,103.997,239.92
Erpeche,Aire Ke Respiro,0.945,0.715,-3.964,0.0196,0.0842,0.027,0.924,102.006,189.73
Paulina Rubio,Ni Una Sola Palabra,0.805,0.764,-3.814,0.0385,0.0294,0.163,0.646,130.097,224.79
Nena Daconte,En Que Estrella Estara,0.378,0.73,-7.441,0.279,0.183,0.0869,0.697,170.044,140.67
Dover,Let Me Out - 2007 Remastered Version,0.885,0.627,-2.544,0.000919,0.0347,0.176,0.381,130.013,262.99
Melendi,Kisiera yo saber,0.929,0.758,-4.397,0.371,0.193,0.0534,0.912,104.005,212.69
Maná,Labios Compartidos,0.898,0.527,-3.624,0.027,0.0367,0.0686,0.462,162.058,317.63
Amy Winehouse,Back To Black,0.422,0.403,-13.964,0.134,0.0373,0.0861,0.378,122.728,241.29
Red Hot Chili Peppers,Snow (Hey Oh),0.9,0.427,-3.674,0.116,0.0499,0.119,0.599,104.655,334.67
My Chemical Romance,Welcome to the Black Parade,0.905,0.217,-4.103,0.000289,0.0752,0.222,0.236,96.95,311.11
Don Omar,Ojitos Chiquitos,0.839,0.801,-3.267,0.0206,0.24,0.0946,0.792,170.011,229.03
Justin Timberlake,SexyBack (feat. Timbaland),0.583,0.967,-5.562,0.0584,0.0789,0.0519,0.964,117.0,242.73
La Factoria,Perdóname,0.821,0.67,-5.868,0.251,0.0334,0.199,0.384,94.983,242.39
The Killers,When You Were Young,0.988,0.467,-3.313,0.000152,0.112,0.28,0.321,130.433,220.43
Corinne Bailey Rae,Put Your Records On,0.511,0.739,-7.844,0.167,0.0362,0.133,0.542,96.038,215.36
Don Omar,Salió El Sol,0.701,0.887,-5.892,0.106,0.0873,0.0466,0.965,110.002,315.29
Peter Bjorn and John,Young Folks,0.812,0.699,-6.005,0.0164,0.0377,0.105,0.662,138.185,276.69
Julieta Venegas,Me Voy,0.679,0.575,-3.845,0.0664,0.0278,0.0956,0.601,107.878,187.52
Red Hot Chili Peppers,Dani California,0.913,0.556,-2.36,0.0193,0.0437,0.346,0.73,96.184,282.16
Rihanna,SOS,0.671,0.677,-4.905,0.004,0.0361,0.413,0.527,137.046,238.92
Three Days Grace,Animal I Have Become,0.853,0.553,-3.668,0.000684,0.0339,0.126,0.506,122.023,231.4
Aventura,El Perdedor,0.589,0.779,-10.645,0.332,0.0345,0.12,0.894,128.044,215.21
Gnarls Barkley,Crazy,0.741,0.835,-1.609,0.0172,0.0339,0.0826,0.612,111.963,182.07
Julieta Venegas,Limón y Sal,0.649,0.634,-6.056,0.138,0.0255,0.288,0.491,111.03,205.41
Jack Johnson,Upside Down,0.647,0.792,-8.314,0.255,0.045,0.132,0.694,102.477,209.55
Amy Winehouse,Rehab,0.558,0.407,-13.609,0.0541,0.0552,0.34,0.777,71.815,214.95
Band of Horses,The Funeral,0.757,0.319,-6.117,0.016,0.0432,0.102,0.101,122.465,322.17
Aventura,Los Infieles,0.716,0.745,-8.221,0.202,0.0411,0.059,0.817,132.932,257.19
La Quinta Estacion,Me Muero,0.74,0.424,-3.243,0.171,0.0347,0.273,0.585,169.914,189.56
Fergie,Fergalicious,0.583,0.906,-7.721,0.0569,0.317,0.126,0.829,129.056,292.37
Muse,Knights of Cydonia,0.963,0.366,-5.301,0.000273,0.142,0.115,0.211,137.114,366.21
Amy Winehouse,You Know I'm No Good,0.496,0.694,-14.222,0.0139,0.0329,0.0644,0.799,103.372,257.19
Julieta Venegas,Eres para Mí (with Anita Tijoux),0.685,0.8,-5.841,0.0701,0.0778,0.278,0.899,96.986,192.76
Ricky Martin,Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version,0.82,0.4,-5.235,0.502,0.103,0.712,0.398,83.415,247.87
Aventura,Mi Corazoncito,0.639,0.814,-8.078,0.0979,0.0463,0.13,0.961,133.035,234.24
Bob Sinclar,Rock This Party - Everybody Dance Now,0.823,0.893,-3.708,0.0714,0.122,0.0509,0.902,128.009,245.47
Maná,Bendita Tu Luz,0.782,0.791,-4.973,0.143,0.0289,0.107,0.635,115.992,264.72
Rise Against,Prayer Of The Refugee,0.977,0.2,-3.494,0.00165,0.159,0.259,0.39,195.711,199.39
Marc Anthony,Qué Precio Tiene el Cielo - Salsa Version,0.843,0.42,-4.692,0.248,0.0647,0.078,0.539,173.91,302.95
Fergie,Big Girls Don't Cry (Personal),0.642,0.707,-4.271,0.204,0.0337,0.0925,0.249,113.083,268.12
Plan B,Frikitona,0.874,0.947,-3.813,0.316,0.176,0.372,0.835,120.063,183.18
Klaxons,Golden Skans,0.836,0.463,-2.776,0.000418,0.0381,0.25,0.713,141.955,165.12
High School Musical Cast,Breaking Free,0.59,0.577,-6.437,0.0475,0.0365,0.133,0.333,107.935,207.2
Alejandro Sanz,"Te lo agradezco, pero no",0.689,0.76,-5.967,0.56,0.102,0.0662,0.699,149.993,273.37
RBD,Ser O Parecer,0.88,0.605,-3.747,0.263,0.14,0.2,0.908,176.028,211.47
Various Artists,Pegao,0.816,0.792,-4.751,0.51,0.255,0.356,0.809,96.038,232.49
Rod Stewart,Have You Ever Seen The Rain,0.808,0.615,-6.19,0.0183,0.0285,0.0744,0.762,114.995,192.15
The Whitest Boy Alive,Burning,0.758,0.721,-7.536,0.669,0.0372,0.133,0.865,150.825,191.17
Don Omar,El Señor de la Noche,0.88,0.725,-3.74,0.066,0.118,0.156,0.683,95.965,204.17
La Oreja de Van Gogh,Muñeca de Trapo,0.777,0.561,-3.285,0.0524,0.0297,0.108,0.36,94.975,233.99
TV On The Radio,Wolf Like Me,0.787,0.363,-5.071,0.00176,0.0429,0.531,0.202,175.919,279.29
Fito y Fitipaldis,Me equivocaría otra vez,0.748,0.739,-3.806,0.355,0.0269,0.177,0.822,132.86,306.24
Lily Allen,Smile,0.639,0.632,-5.938,0.00143,0.0259,0.221,0.733,95.506,196.89
The Kooks,Naive,0.816,0.547,-6.165,0.0688,0.0624,0.127,0.722,102.765,203.51
Arctic Monkeys,When The Sun Goes Down,0.875,0.348,-4.758,0.0341,0.199,0.117,0.407,169.152,202.13
La Quinta Estacion,Sueños Rotos,0.522,0.506,-5.854,0.618,0.0273,0.151,0.345,139.706,250.99
MIKA,Grace Kelly,0.82,0.671,-5.796,0.0194,0.048,0.361,0.685,122.361,187.73
La Oreja de Van Gogh,Dulce Locura,0.8,0.634,-3.47,0.343,0.0265,0.122,0.533,132.025,230.11
Simian,We Are Your Friends - Justice Vs Simian,0.97,0.615,1.342,0.0104,0.119,0.178,0.507,122.993,262.77
Scissor Sisters,I Don't Feel Like Dancin',0.917,0.71,-3.385,0.018,0.0287,0.335,0.83,108.031,288.36
La Quinta Estacion,Tu Peor Error,0.901,0.576,-3.336,0.0623,0.0937,0.271,0.847,97.972,167.79
Fito y Fitipaldis,Acabo de llegar,0.87,0.565,-3.895,0.252,0.0409,0.526,0.886,145.164,375.12
Don Omar,Ayer La Vi,0.716,0.801,-8.398,0.285,0.0541,0.163,0.771,94.005,252.39
Arctic Monkeys,I Bet You Look Good On The Dancefloor,0.948,0.535,-4.19,0.00225,0.0356,0.376,0.778,103.183,173.68
J Dilla,Don't Cry,0.772,0.23,-6.349,0.054,0.342,0.644,0.589,173.377,119.39
Damien Rice,9 Crimes,0.167,0.329,-13.103,0.913,0.0296,0.0921,0.0995,74.174,219.23
The Raconteurs,"Steady, As She Goes",0.578,0.525,-4.563,0.0132,0.12,0.108,0.537,123.696,215.27
Señor Trepador,La noche me resbala,0.915,0.549,-4.726,0.0374,0.0649,0.247,0.903,94.871,181.84
Pignoise,Nada que perder,0.902,0.549,-2.352,0.0025,0.0563,0.0508,0.775,154.095,197.6
Arctic Monkeys,Mardy Bum,0.599,0.634,-5.447,0.0288,0.0365,0.197,0.312,112.215,175.44
J Dilla,Workinonit,0.695,0.651,-7.497,0.0714,0.244,0.585,0.543,92.981,177.12
Nouvelle Vague,Ever Fallen in Love,0.79,0.697,-5.798,0.173,0.0335,0.115,0.852,93.062,199.75
James Morrison,You Give Me Something,0.671,0.559,-7.109,0.21,0.1,0.0869,0.577,79.493,212.93
Melendi,Calle la Pantomima,0.869,0.465,-5.9,0.678,0.0746,0.136,0.544,158.217,188.29
Muchachito Bombo Infierno,Siempre que quiera,0.644,0.665,-7.796,0.355,0.114,0.0669,0.923,139.968,234.74
ZPU,Noches en BCN,0.77,0.681,-5.29,0.21,0.211,0.388,0.928,96.001,262.52
Phoenix,Long Distance Call,0.496,0.752,-5.498,0.0202,0.0446,0.0729,0.677,104.949,186.16
Efecto Mariposa,No me crees (feat. Javier Ojeda),0.795,0.67,-4.504,0.239,0.0313,0.127,0.677,91.997,258.69
Fito y Fitipaldis,Viene y va,0.941,0.714,-3.253,0.0285,0.0371,0.0941,0.965,134.264,274.91
Camera Obscura,"Lloyd, I'm Ready To Be Heartbroken",0.857,0.329,-3.681,0.00878,0.0496,0.156,0.476,143.482,231.16
Merche,Eras Tu,0.731,0.513,-5.88,0.43,0.039,0.0781,0.448,139.377,246.89
Niña Pastori,Burbujas de Amor,0.446,0.766,-7.739,0.785,0.0324,0.0902,0.709,133.98,221.25
Los Delinquentes,De los matorrales,0.555,0.76,-10.558,0.789,0.0511,0.111,0.726,107.998,236.17
David Bisbal,Silencio,0.917,0.623,-3.956,0.00128,0.028,0.0519,0.738,128.938,209.8
Quique González,Aunque tú no lo sepas,0.372,0.537,-13.505,0.701,0.0517,0.848,0.365,75.609,242.59
ToteKing,Ni de Ellos Ni de Ellas,0.693,0.792,-5.38,0.0625,0.331,0.17,0.552,92.02,277.85
Mastodon,Colony of Birchmen,0.927,0.416,-3.257,3.29e-05,0.0844,0.0782,0.339,125.758,259.69
Melendi,Loco,0.743,0.715,-3.884,0.244,0.0604,0.243,0.346,114.016,211.96
Various Artists,"Relax, Take It Easy",0.693,0.698,-8.218,0.0567,0.0329,0.129,0.608,121.859,270.0
Huecco,Pa´ mi guerrera - Reprise,0.939,0.711,-4.809,0.0884,0.151,0.0553,0.751,104.812,260.67
Los Delinquentes,Pirata del estrecho (con Muchachito Bombo Inferno & La Excepción),0.584,0.79,-10.319,0.139,0.0653,0.0808,0.908,89.777,263.53
Quique González,Vidas cruzadas (feat. Ivan Ferreiro),0.907,0.557,-5.237,0.0295,0.0575,0.697,0.856,116.929,213.57
Fito y Fitipaldis,Donde todo empieza,0.599,0.413,-5.86,0.112,0.0484,0.32,0.553,155.384,332.16
Nacho Vegas,El Hombre Que Casi Conoció a Michi Panero,0.684,0.349,-7.515,0.222,0.0567,0.101,0.359,125.799,345.71
Kanye West,Flashing Lights,0.628,0.639,-7.578,0.0381,0.0399,0.386,0.43,90.482,237.51
Rihanna,Umbrella,0.829,0.583,-4.603,0.00864,0.134,0.0426,0.575,174.028,275.99
Los Ronaldos,No Puedo Vivir Sin Ti,0.804,0.593,-4.917,0.412,0.037,0.109,0.596,128.425,254.84
El Barrio,Pa' Madrid,0.944,0.632,-3.065,0.239,0.0476,0.125,0.934,166.925,260.18
La Casa Azul,La Revolución Sexual,0.877,0.686,-5.201,0.00254,0.0373,0.0791,0.396,117.01,274.16
Arctic Monkeys,505,0.852,0.52,-5.866,0.00237,0.0543,0.0733,0.234,140.267,253.59
Nolasco,Las cosas pequeñitas,0.719,0.805,-6.182,0.638,0.0415,0.068,0.743,95.508,277.55
Pereza,Estrella Polar (with Juan Aguirre),0.839,0.517,-3.957,0.0296,0.0286,0.248,0.778,126.968,211.51
Arctic Monkeys,Fluorescent Adolescent,0.813,0.646,-5.29,0.00178,0.0288,0.144,0.821,112.115,173.49
Fondo Flamenco,Ojala,0.888,0.639,-4.671,0.233,0.106,0.0965,0.859,165.93,236.84
Kanye West,Stronger,0.717,0.617,-7.858,0.00564,0.153,0.408,0.49,103.992,311.87
Flo Rida,Low (feat. T-Pain),0.609,0.918,-5.64,0.0928,0.0791,0.139,0.304,128.008,231.4
Rihanna,Don't Stop The Music,0.669,0.835,-5.582,0.0336,0.0643,0.0535,0.542,122.668,267.08
Linkin Park,What I've Done,0.93,0.623,-5.285,0.0141,0.0324,0.138,0.287,120.119,205.61
Britney Spears,Gimme More,0.844,0.788,-3.131,0.25,0.0334,0.0723,0.382,113.324,251.24
Foo Fighters,The Pretender,0.959,0.433,-4.04,0.000917,0.0431,0.028,0.365,172.984,269.37
Sean Kingston,Beautiful Girls,0.661,0.762,-6.075,0.15,0.0687,0.256,0.769,130.009,225.37
Fall Out Boy,Thnks fr th Mmrs,0.891,0.459,-5.057,0.00511,0.0623,0.106,0.588,154.837,203.51
Alicia Keys,No One,0.549,0.644,-5.415,0.0209,0.0285,0.134,0.167,90.04,253.81
MGMT,Kids,0.931,0.451,-3.871,0.00076,0.0719,0.361,0.172,122.961,302.84
M.I.A.,Paper Planes,0.848,0.447,-6.175,0.033,0.222,0.65,0.485,172.253,205.2
Linkin Park,Bleed It Out,0.967,0.529,-3.647,0.114,0.0508,0.61,0.596,140.127,166.37
Daddy Yankee,Ella Me Levanto,0.9,0.76,-4.782,0.0715,0.0668,0.221,0.761,100.046,209.49
Paramore,Misery Business,0.906,0.517,-3.677,0.00272,0.0735,0.113,0.731,172.977,211.52
Chris Brown,Forever,0.82,0.672,-4.456,0.0368,0.0459,0.184,0.438,120.005,278.57
Timbaland,Apologize,0.604,0.653,-6.017,0.0292,0.0278,0.097,0.101,118.016,184.4
MGMT,Electric Feel,0.803,0.763,-3.713,0.0709,0.0351,0.348,0.561,103.04,229.64
Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,0.83,0.699,-4.898,0.00243,0.0633,0.0995,0.889,105.809,219.41
Amy Macdonald,This Is The Life,0.882,0.628,-5.024,0.259,0.0323,0.065,0.853,95.083,184.41
Soulja Boy,Crank That (Soulja Boy),0.74,0.736,-2.18,0.515,0.0786,0.0468,0.803,140.141,221.93
Alex Gaudino,Destination Calabria - Radio Edit,0.954,0.627,-4.804,0.0015,0.0425,0.292,0.312,128.016,223.11
Leona Lewis,Bleeding Love,0.656,0.638,-5.886,0.188,0.0357,0.146,0.225,104.036,262.47
Ne-Yo,Because Of You,0.538,0.81,-5.784,0.528,0.0356,0.0951,0.828,109.97,266.84
Bon Iver,Skinny Love,0.263,0.592,-14.029,0.845,0.0568,0.127,0.109,76.366,238.52
Sara Bareilles,Love Song,0.786,0.583,-3.142,0.0208,0.0301,0.188,0.573,123.055,258.83
Wisin & Yandel,Sexy Movimiento,0.757,0.815,-6.16,0.382,0.039,0.147,0.734,104.986,209.68
Michael Bublé,Everything,0.688,0.686,-4.981,0.39,0.0254,0.0924,0.493,123.125,212.37
Radiohead,Weird Fishes/ Arpeggi,0.61,0.531,-8.025,0.772,0.0387,0.0908,0.199,152.958,318.19
MGMT,Time to Pretend,0.94,0.438,-3.249,8.74e-05,0.0452,0.3,0.421,100.99,261.0
Rihanna,Hate That I Love You,0.73,0.637,-5.38,0.323,0.0874,0.0981,0.732,93.867,218.95
Airbourne,Runnin' Wild,0.947,0.47,-4.122,0.000141,0.0929,0.127,0.394,162.052,222.24
Wisin & Yandel,Ahora Es,0.776,0.822,-5.524,0.104,0.108,0.443,0.705,96.01,206.95
Yaga & Mackie,Aparentemente,0.692,0.862,-6.275,0.0802,0.109,0.179,0.844,93.99,303.64
James Blunt,1973,0.668,0.72,-7.928,0.0652,0.0269,0.0789,0.768,123.007,280.03
Iron & Wine,"Flightless Bird, American Mouth",0.403,0.369,-7.996,0.827,0.0259,0.106,0.177,154.899,241.92
Eddie Vedder,Society,0.327,0.561,-10.835,0.902,0.0327,0.111,0.298,161.858,236.31
Crystal Castles,Crimewave,0.691,0.746,-7.533,0.184,0.0403,0.205,0.888,119.982,258.45
Aly & AJ,Potential Breakup Song,0.89,0.572,-4.139,0.00082,0.039,0.564,0.765,158.038,219.77
Colbie Caillat,Bubbly,0.474,0.697,-6.663,0.603,0.0351,0.11,0.249,127.904,196.28
Juanes,Me Enamora,0.839,0.676,-3.922,0.0175,0.033,0.0885,0.891,94.013,192.61
Sara Bareilles,Gravity,0.275,0.27,-10.357,0.834,0.0356,0.146,0.231,168.964,232.76
High School Musical Cast,Gotta Go My Own Way,0.692,0.555,-4.767,0.0864,0.0277,0.232,0.313,88.995,222.36
Ida Corr,Let Me Think About It,0.754,0.762,-3.425,0.00022,0.046,0.146,0.715,129.026,151.98
Glen Hansard,Falling Slowly,0.209,0.34,-11.869,0.679,0.0279,0.101,0.151,137.042,244.13
John Mayer,Who Says,0.509,0.584,-13.109,0.267,0.0287,0.36,0.367,90.457,175.48
Bon Iver,Re: Stacks,0.0812,0.676,-22.846,0.979,0.0398,0.118,0.314,125.075,401.41
Sum 41,With Me,0.851,0.167,-4.039,0.0127,0.0421,0.172,0.11,175.426,291.36
Modest Mouse,Dashboard,0.903,0.639,-5.013,0.00963,0.0371,0.174,0.96,135.938,246.17
Maroon 5,Won't Go Home Without You,0.615,0.737,-3.76,0.0149,0.0317,0.102,0.41,110.023,231.17
Interpol,Rest My Chemistry,0.877,0.471,-5.576,0.0193,0.0378,0.276,0.419,150.092,301.09
Beirut,Nantes,0.531,0.434,-9.553,0.781,0.0425,0.135,0.641,131.199,230.2
"Tito ""El Bambino""","Sol, Playa Y Arena",0.656,0.822,-6.159,0.254,0.11,0.329,0.734,94.039,188.32
Feist,1234,0.484,0.71,-7.415,0.217,0.049,0.0879,0.576,109.951,183.67
Miguel Bosé,Como un lobo (Dueto 2007),0.887,0.573,-5.844,0.0266,0.0356,0.0911,0.764,159.937,211.97
Porta,Dragon Ball Rap,0.868,0.898,-1.629,0.272,0.181,0.0436,0.973,109.858,119.88
Arctic Monkeys,Brianstorm,0.98,0.421,-4.229,8.39e-05,0.212,0.237,0.435,165.193,170.25
Zacarias Ferreira,Es Tan Difícil,0.567,0.883,-6.407,0.288,0.0425,0.152,0.938,135.01,251.39
LCD Soundsystem,All My Friends,0.788,0.701,-5.611,0.148,0.0425,0.0977,0.795,142.584,462.27
Fondo Flamenco,Escuchame Mujer,0.876,0.69,-5.403,0.346,0.0536,0.0787,0.442,147.9,218.09
Miguel Bosé,Morenamía (Dueto 2007),0.822,0.711,-5.766,0.132,0.231,0.0444,0.906,160.011,225.37
Kevin Johansen,Anoche Soñé Contigo,0.547,0.565,-9.129,0.416,0.0385,0.102,0.399,91.95,244.93
Marc Anthony,Aguanile,0.785,0.623,-3.797,0.0834,0.052,0.0604,0.678,122.363,315.27
Arcade Fire,No Cars Go,0.772,0.324,-6.95,0.000609,0.0371,0.12,0.291,135.737,343.63
Spoon,The Underdog,0.528,0.693,-10.854,0.0682,0.0366,0.677,0.91,145.176,222.11
Kalimba,No Puedo Dejarte de Amar (with Jesús Navarro),0.326,0.385,-7.159,0.439,0.0282,0.138,0.253,80.837,317.11
The Hives,Tick Tick Boom,0.831,0.565,-3.102,0.000384,0.113,0.245,0.498,135.111,205.41
El Barrio,Orgullo,0.942,0.78,-4.819,0.133,0.0477,0.108,0.938,108.512,257.74
Queens of the Stone Age,Make It Wit Chu,0.811,0.704,-5.308,0.355,0.0277,0.13,0.578,91.97,290.49
Miguel Bosé,Si tú no vuelves (Dueto 2007),0.608,0.611,-6.694,0.0363,0.0283,0.0803,0.218,131.994,313.68
Bruce Springsteen,Radio Nowhere,0.955,0.395,-3.799,0.00962,0.0488,0.36,0.658,140.219,199.07
Los Rebujitos,Volar,0.909,0.747,-5.664,0.77,0.109,0.0988,0.517,125.096,211.6
Editors,An End Has a Start,0.923,0.349,-2.432,1.95e-05,0.0539,0.336,0.535,149.904,225.53
Jarabe De Palo,Déjame vivir (feat. Lamari),0.567,0.751,-6.396,0.438,0.0293,0.137,0.186,124.956,217.88
Róisín Murphy,Overpowered,0.827,0.736,-6.273,0.091,0.0344,0.315,0.878,117.024,309.17
The National,Fake Empire,0.768,0.325,-6.791,0.143,0.0334,0.0731,0.311,101.961,205.04
Nolasco,Besos amargos,0.546,0.603,-8.221,0.63,0.052,0.106,0.727,80.888,247.93
Mala Rodríguez,Por La Noche,0.506,0.523,-6.568,0.279,0.208,0.229,0.823,177.739,223.67
Conchita,Puede Ser,0.649,0.691,-6.931,0.298,0.154,0.265,0.776,172.023,178.4
